Data calculated via numerical differentiation

Frequency:	3.1600000

Step size for numerical diff.:	8

Standard differentiation

Tangent(x)	Tangent(y)	Tangent(z)	Normal(x)	Normal(y)	Normal(z)	Binormal(x)	Binormal(y)	Binormal(z)
[-]	[1/s]	[Pa]	[-]	[1/s]	[Pa]	[-]	[1/s]	[Pa]	

10.8280345	-29.6867683	-24.1374030	-0.9617171	-0.2313664	-0.1468669	-0.0307963	0.6237732	-0.7809984
10.6453704	-29.7528410	-24.1862207	-0.9632257	-0.2239690	-0.1484391	-0.0251417	0.6251506	-0.7800991
10.4628673	-29.8170802	-24.2345020	-0.9647643	-0.2130915	-0.1543433	-0.0141151	0.6276698	-0.7783517
10.2800424	-29.8808610	-24.2854655	-0.9661527	-0.1977195	-0.1656983	0.0037512	0.6314787	-0.7753842
10.0960908	-29.9442344	-24.3407207	-0.9673083	-0.1860790	-0.1723055	0.0158007	0.6338885	-0.7732630
9.9122466	-30.0054008	-24.3943665	-0.9682498	-0.1736976	-0.1797819	0.0289871	0.6363086	-0.7708898
9.7276513	-30.0658881	-24.4523040	-0.9688425	-0.1590533	-0.1898587	0.0455261	0.6391322	-0.7677483
9.5432170	-30.1242025	-24.5134603	-0.9698619	-0.1528224	-0.1897713	0.0492711	0.6397524	-0.7670001
9.3584071	-30.1827885	-24.5783717	-0.9700558	-0.1380371	-0.1998437	0.0659227	0.6422782	-0.7636314
9.1729535	-30.2390827	-24.6416738	-0.9700112	-0.1237992	-0.2091698	0.0817152	0.6443768	-0.7603296
8.9874998	-30.2955806	-24.7092675	-0.9699611	-0.1113505	-0.2162790	0.0947523	0.6459275	-0.7574956
8.8014025	-30.3495150	-24.7800800	-0.9702854	-0.1023800	-0.2192362	0.1025150	0.6467896	-0.7557472
8.6145004	-30.4034834	-24.8541113	-0.9699645	-0.0901372	-0.2259294	0.1151338	0.6480526	-0.7528427
8.4281348	-30.4552448	-24.9318977	-0.9691144	-0.0761780	-0.2345513	0.1302834	0.6493899	-0.7492122
8.2410718	-30.5063611	-25.0086112	-0.9690412	-0.0669617	-0.2376454	0.1383439	0.6499673	-0.7472640
8.0536333	-30.5565268	-25.0885435	-0.9671222	-0.0502052	-0.2493071	0.1575868	0.6511159	-0.7424382
7.8662484	-30.6052324	-25.1722310	-0.9667935	-0.0410215	-0.2522449	0.1655280	0.6514914	-0.7403779
7.6781662	-30.6531232	-25.2596737	-0.9657464	-0.0294572	-0.2578103	0.1769518	0.6519306	-0.7373429
7.4901912	-30.6994691	-25.3455070	-0.9646215	-0.0182121	-0.2630090	0.1879260	0.6521761	-0.7344046
7.3009824	-30.7448813	-25.4350956	-0.9625116	-0.0041983	-0.2712080	0.2029220	0.6523319	-0.7302641
7.1127928	-30.7890373	-25.5284393	-0.9609281	0.0074311	-0.2766984	0.2143835	0.6523116	-0.7270002
6.9237449	-30.8320898	-25.6244653	-0.9600793	0.0164791	-0.2792421	0.2220022	0.6522237	-0.7247891
6.7344288	-30.8740897	-25.7242466	-0.9566877	0.0323749	-0.2893103	0.2396512	0.6517919	-0.7195378
6.5447371	-30.9147145	-25.8279976	-0.9555948	0.0414469	-0.2917546	0.2472298	0.6515339	-0.7172036
6.3550991	-30.9543717	-25.9300856	-0.9526500	0.0549387	-0.2990648	0.2613187	0.6508031	-0.7128590
6.1651393	-30.9927896	-26.0359288	-0.9503589	0.0663347	-0.3040026	0.2722965	0.6500961	-0.7093869
5.9744284	-31.0301040	-26.1492824	-0.9461427	0.0818059	-0.3132441	0.2891321	0.6488233	-0.7038685
5.7842003	-31.0661961	-26.2620996	-0.9436152	0.0929118	-0.3177384	0.2996213	0.6478502	-0.7003694
5.5935966	-31.1010319	-26.3737902	-0.9410968	0.1036731	-0.3218520	0.3096259	0.6467602	-0.6970172
5.4026712	-31.1347473	-26.4928840	-0.9362579	0.1188468	-0.3306004	0.3259688	0.6448271	-0.6913338
5.2113165	-31.1673762	-26.6156256	-0.9344579	0.1276241	-0.3324162	0.3329840	0.6439141	-0.6888370
5.0200691	-31.1987658	-26.7354167	-0.9308659	0.1395662	-0.3376534	0.3446446	0.6421954	-0.6846935
4.8284462	-31.2290349	-26.8635230	-0.9271002	0.1515461	-0.3428103	0.3562756	0.6403885	-0.6804192
4.6369306	-31.2579459	-26.9908782	-0.9231953	0.1634199	-0.3478568	0.3677784	0.6384050	-0.6761494
4.4445567	-31.2858723	-27.1255292	-0.9214305	0.1714174	-0.3486861	0.3735988	0.6373796	-0.6739222
4.2531484	-31.3124406	-27.2593219	-0.9173052	0.1831852	-0.3535455	0.3849218	0.6352026	-0.6695916
4.0604526	-31.3379122	-27.3970307	-0.9117540	0.1969670	-0.3604284	0.3990975	0.6322588	-0.6640557
3.8678104	-31.3624076	-27.5389776	-0.9095326	0.2052084	-0.3614415	0.4052601	0.6309178	-0.6615943
3.6756511	-31.3853938	-27.6803343	-0.9043334	0.2178212	-0.3670627	0.4177624	0.6279954	-0.6565793
3.4831162	-31.4074260	-27.8268411	-0.8990173	0.2303000	-0.3724645	0.4300288	0.6249543	-0.6515423
3.2902595	-31.4282103	-27.9774249	-0.8946927	0.2410825	-0.3760376	0.4398267	0.6223959	-0.6474379
3.0969199	-31.4477775	-28.1292962	-0.8898937	0.2523036	-0.3800421	0.4502560	0.6195090	-0.6430226
2.9045460	-31.4662242	-28.2812749	-0.8841302	0.2645432	-0.3851373	0.4621935	0.6160000	-0.6379038
2.7108309	-31.4834435	-28.4395300	-0.8793079	0.2753232	-0.3886062	0.4719657	0.6130006	-0.6336234
2.5176523	-31.4995134	-28.6031498	-0.8750533	0.2851875	-0.3910880	0.4804089	0.6103292	-0.6298457
2.3245273	-31.5143985	-28.7643555	-0.8687509	0.2973849	-0.3960229	0.4922526	0.6063408	-0.6245303
2.1314023	-31.5280629	-28.9321597	-0.8637586	0.3077596	-0.3990051	0.5014441	0.6031342	-0.6203088
1.9378482	-31.5404897	-29.1039336	-0.8588754	0.3178393	-0.4016357	0.5101944	0.5999701	-0.6162285
1.7439185	-31.5517723	-29.2774242	-0.8535369	0.3282717	-0.4046139	0.5194573	0.5964742	-0.6118682
1.5504717	-31.5619107	-29.4535971	-0.8478536	0.3388986	-0.4077892	0.5290142	0.5927258	-0.6073056
1.3569175	-31.5708098	-29.6333106	-0.8423779	0.3491128	-0.4105114	0.5379761	0.5890816	-0.6029631
1.1630952	-31.5786461	-29.8163502	-0.8362663	0.3598409	-0.4137309	0.5476696	0.5849896	-0.5982016
0.9696483	-31.5851923	-30.0019111	-0.8303163	0.3701967	-0.4165684	0.5568480	0.5809679	-0.5936300
0.7758259	-31.5904720	-30.1909053	-0.8247759	0.3799650	-0.4187736	0.5651810	0.5771910	-0.5894243
0.5815208	-31.5946618	-30.3832256	-0.8188007	0.3900228	-0.4212452	0.5739245	0.5730923	-0.5849580
0.3876447	-31.5976972	-30.5781746	-0.8128021	0.3999292	-0.4235675	0.5824732	0.5689497	-0.5805353
0.1938760	-31.5994288	-30.7768787	-0.8063645	0.4100994	-0.4261394	0.5914026	0.5644854	-0.5758465
0.0000000	-31.6000399	-30.9789089	-0.8002069	0.4198392	-0.4282570	0.5997241	0.5601879	-0.5714197
-0.1938760	-31.5994288	-31.1841042	-0.7936912	0.4297531	-0.4305422	0.6083052	0.5556141	-0.5667960
-0.3876447	-31.5976972	-31.3924645	-0.7878083	0.4389373	-0.4320788	0.6158590	0.5514653	-0.5626754
-0.5815208	-31.5946618	-31.6040437	-0.7815693	0.4483036	-0.4337895	0.6236827	0.5470438	-0.5583573
-0.7758259	-31.5904720	-31.8192707	-0.7747101	0.4580693	-0.4358863	0.6320799	0.5421525	-0.5536657
-0.9696483	-31.5851923	-32.0372337	-0.7681401	0.4674236	-0.4375796	0.6399191	0.5374465	-0.5492311
-1.1630952	-31.5786461	-32.2587910	-0.7612470	0.4768993	-0.4393974	0.6479503	0.5324893	-0.5446242
-1.3569175	-31.5708098	-32.4839425	-0.7549980	0.4857138	-0.4405225	0.6550431	0.5279869	-0.5405075
-1.5504717	-31.5619107	-32.7123128	-0.7481877	0.4948432	-0.4419789	0.6626108	0.5230517	-0.5360633
-1.7439185	-31.5517723	-32.9441701	-0.7416600	0.5036161	-0.4430703	0.6696873	0.5183126	-0.5318562
-1.9378482	-31.5404897	-33.1792997	-0.7345190	0.5127326	-0.4445076	0.6772689	0.5130884	-0.5273018
-2.1314023	-31.5280629	-33.4179164	-0.7275195	0.5215997	-0.4457008	0.6845201	0.5079561	-0.5228889
-2.3245273	-31.5143985	-33.6601273	-0.7207703	0.5301491	-0.4465782	0.6913430	0.5030042	-0.5186826
-2.5176523	-31.4995134	-33.9055033	-0.7137393	0.5387761	-0.4475450	0.6983018	0.4978188	-0.5143452
-2.7108309	-31.4834435	-34.1549027	-0.7070552	0.5470377	-0.4481325	0.7047545	0.4928908	-0.5102743
-2.9045460	-31.4662242	-34.4073600	-0.6998613	0.5555363	-0.4489694	0.7115677	0.4875441	-0.5059369
-3.0969199	-31.4477775	-34.6629287	-0.6929024	0.5637368	-0.4495410	0.7180021	0.4823765	-0.5017828
-3.2902595	-31.4282103	-34.9229500	-0.6857243	0.5719790	-0.4501357	0.7245010	0.4770205	-0.4975438
-3.4831162	-31.4074260	-35.1856536	-0.6789494	0.5798317	-0.4503586	0.7304816	0.4719688	-0.4936011
-3.6756511	-31.3853938	-35.4527562	-0.6717315	0.5878603	-0.4507739	0.7367406	0.4665635	-0.4894198
-3.8678104	-31.3624076	-35.7229166	-0.6645343	0.5957519	-0.4510807	0.7428441	0.4611598	-0.4852981
-4.0604526	-31.3379122	-35.9971004	-0.6574344	0.6034799	-0.4512118	0.7487283	0.4558231	-0.4812809
-4.2531484	-31.3124406	-36.2742884	-0.6503501	0.6110847	-0.4512430	0.7544725	0.4504816	-0.4773233
-4.4445567	-31.2858723	-36.5554998	-0.6427675	0.6188656	-0.4515034	0.7605192	0.4447384	-0.4730943
-4.6369306	-31.2579459	-36.8406274	-0.6356653	0.6262650	-0.4513555	0.7660305	0.4393684	-0.4692044
-4.8284462	-31.2290349	-37.1288127	-0.6284323	0.6336228	-0.4512150	0.7715344	0.4338834	-0.4652740
-5.0200691	-31.1987658	-37.4209679	-0.6206358	0.6411900	-0.4513165	0.7773711	0.4279256	-0.4610572
-5.2113165	-31.1673762	-37.7166101	-0.6136007	0.6482262	-0.4508847	0.7824813	0.4225861	-0.4573226
-5.4026712	-31.1347473	-38.0161683	-0.6064522	0.6552272	-0.4504365	0.7875733	0.4171447	-0.4535622
-5.5935966	-31.1010319	-38.3192136	-0.5990749	0.6622435	-0.4500476	0.7927334	0.4115051	-0.4497081
-5.7842003	-31.0661961	-38.6261750	-0.5912152	0.6694013	-0.4498516	0.7981422	0.4054543	-0.4456185
-5.9744284	-31.0301040	-38.9366771	-0.5844457	0.6759027	-0.4489752	0.8026386	0.4003108	-0.4421793
-6.1651393	-30.9927896	-39.2514708	-0.5768782	0.6827128	-0.4484581	0.8076155	0.3944864	-0.4383351
-6.3550991	-30.9543717	-39.5693223	-0.5695319	0.6893063	-0.4477613	0.8123322	0.3888404	-0.4346489
-6.5447371	-30.9147145	-39.8915191	-0.5624640	0.6956741	-0.4468465	0.8167591	0.3834288	-0.4311459
-6.7344288	-30.8740897	-40.2167738	-0.5550609	0.7021012	-0.4460507	0.8213224	0.3777172	-0.4275035
-6.9237449	-30.8320898	-40.5463201	-0.5474230	0.7085405	-0.4453071	0.8259462	0.3718021	-0.4237641
-7.1127928	-30.7890373	-40.8794070	-0.5401372	0.7147220	-0.4443244	0.8302417	0.3661792	-0.4202517
-7.3009824	-30.7448813	-41.2167856	-0.5330114	0.7207402	-0.4432069	0.8343484	0.3606954	-0.4168472
-7.4901912	-30.6994691	-41.5572220	-0.5256681	0.7267657	-0.4421365	0.8385040	0.3550031	-0.4133809
-7.6781662	-30.6531232	-41.9015210	-0.5184516	0.7326399	-0.4409611	0.8424984	0.3494212	-0.4100016
-7.8662484	-30.6052324	-42.2502188	-0.5110582	0.7385042	-0.4398080	0.8465166	0.3436810	-0.4065623
-8.0536333	-30.5565268	-42.6022964	-0.5035935	0.7442990	-0.4386486	0.8504941	0.3378704	-0.4031171
-8.2410718	-30.5063611	-42.9582901	-0.4961759	0.7499880	-0.4374099	0.8543588	0.3320930	-0.3997315
-8.4281348	-30.4552448	-43.3182536	-0.4892496	0.7553985	-0.4358990	0.8578623	0.3267411	-0.3966263
-8.6145004	-30.4034834	-43.6816504	-0.4818733	0.7608881	-0.4345658	0.8615494	0.3209854	-0.3933206
-8.8014025	-30.3495150	-44.0489097	-0.4750486	0.7660998	-0.4329202	0.8648527	0.3157104	-0.3903291
-8.9874998	-30.2955806	-44.4201925	-0.4674948	0.7714831	-0.4315812	0.8684858	0.3097818	-0.3869982
-9.1729535	-30.2390827	-44.7948549	-0.4600306	0.7767523	-0.4301485	0.8719931	0.3039324	-0.3837358
-9.3584071	-30.1827885	-45.1734335	-0.4531907	0.7817132	-0.4284187	0.8751009	0.2986238	-0.3808178
-9.5432170	-30.1242025	-45.5559819	-0.4460976	0.7866885	-0.4267531	0.8782762	0.2930923	-0.3777934
-9.7276513	-30.0658881	-45.9428220	-0.4389917	0.7915789	-0.4250754	0.8813926	0.2875385	-0.3747915
-9.9122466	-30.0054008	-46.3323443	-0.4318243	0.7964133	-0.4233836	0.8844713	0.2819187	-0.3717961
-10.0960908	-29.9442344	-46.7262120	-0.4249708	0.8010664	-0.4215359	0.8873361	0.2765787	-0.3689699
-10.2800424	-29.8808610	-47.1235666	-0.4174172	0.8058642	-0.4199353	0.8904689	0.2705999	-0.3658427
-10.4628673	-29.8170802	-47.5244619	-0.4105454	0.8103658	-0.4180428	0.8932202	0.2652312	-0.3630565
-10.6453704	-29.7528410	-47.9297561	-0.4039323	0.8147148	-0.4160270	0.8957983	0.2600910	-0.3604139
-10.8280345	-29.6867683	-48.3381081	-0.3967300	0.8191635	-0.4142179	0.8985824	0.2544048	-0.3575303
-11.0099475	-29.6191678	-48.7500008	-0.3900094	0.8234007	-0.4121940	0.9010975	0.2491544	-0.3548878
-11.1915923	-29.5513636	-49.1658632	-0.3834551	0.8275161	-0.4100967	0.9034899	0.2440460	-0.3523458
-11.3724860	-29.4822861	-49.5848908	-0.3764923	0.8316678	-0.4081448	0.9060042	0.2385577	-0.3496377
-11.5535943	-29.4112054	-50.0078881	-0.3696776	0.8357152	-0.4061017	0.9084008	0.2331993	-0.3470246
-11.7334687	-29.3412451	-50.4344797	-0.3634030	0.8395385	-0.4038730	0.9105337	0.2283265	-0.3446671
-11.9131286	-29.2674990	-50.8642364	-0.3565755	0.8434477	-0.4018083	0.9128381	0.2229463	-0.3420840
-12.0928958	-29.1943642	-51.2975338	-0.3502509	0.8471559	-0.3995637	0.9148979	0.2180127	-0.3397533
-12.2715364	-29.1199561	-51.7345327	-0.3436511	0.8508626	-0.3974126	0.9170208	0.2128233	-0.3373116
-12.4503379	-29.0447840	-52.1747503	-0.3374145	0.8544175	-0.3951230	0.9189619	0.2079577	-0.3350562
-12.6284421	-28.9671334	-52.6177039	-0.3307172	0.8580158	-0.3929821	0.9210282	0.2026611	-0.3326193
-12.8058488	-28.8885151	-53.0647346	-0.3244298	0.8614580	-0.3906859	0.9229047	0.1977421	-0.3303711
-12.9825045	-28.8089970	-53.5146085	-0.3178761	0.8648887	-0.3884873	0.9248331	0.1925656	-0.3280277
-13.1589993	-28.7297166	-53.9678084	-0.3114537	0.8682192	-0.3862538	0.9266728	0.1874963	-0.3257646
-13.3351722	-28.6495874	-54.4242271	-0.3059150	0.8713099	-0.3837122	0.9281796	0.1832461	-0.3238881
-13.5110768	-28.5655536	-54.8835963	-0.2992056	0.8745862	-0.3815429	0.9300328	0.1778989	-0.3215446
-13.6858549	-28.4833872	-55.3458087	-0.2935243	0.8775852	-0.3790616	0.9315202	0.1735010	-0.3196366
-13.8603648	-28.3986743	-55.8109717	-0.2870727	0.8806761	-0.3768274	0.9332130	0.1683734	-0.3174332
-14.0341773	-28.3131126	-56.2791656	-0.2812950	0.8835836	-0.3743705	0.9346630	0.1638736	-0.3155164
-14.2078288	-28.2265323	-56.7506910	-0.2755803	0.8864251	-0.3718952	0.9360621	0.1594248	-0.3136423
-14.3807293	-28.1389335	-57.2243729	-0.2703915	0.8891218	-0.3692572	0.9372795	0.1554658	-0.3119895
-14.5529861	-28.0487881	-57.7002650	-0.2647149	0.8918532	-0.3667749	0.9386104	0.1510412	-0.3101564
-14.7249746	-27.9591520	-58.1795905	-0.2584313	0.8946181	-0.3645156	0.9400789	0.1460254	-0.3081043
-14.8958365	-27.8686672	-58.6607828	-0.2533314	0.8971407	-0.3618863	0.9411933	0.1421272	-0.3065209
-15.0669131	-27.7756358	-59.1446467	-0.2476890	0.8997031	-0.3594225	0.9424250	0.1377059	-0.3047495
-15.2368631	-27.6829439	-59.6308056	-0.2427607	0.9021025	-0.3567609	0.9434465	0.1339555	-0.3032568
-15.4066521	-27.5892335	-60.1190963	-0.2377167	0.9044710	-0.3541511	0.9444752	0.1300840	-0.3017364
-15.5752609	-27.4946743	-60.6092636	-0.2324145	0.9068239	-0.3516445	0.9455474	0.1259581	-0.3001245
-15.7440844	-27.3989266	-61.1017484	-0.2271410	0.9091257	-0.3491380	0.9465855	0.1218478	-0.2985450
-15.9118348	-27.3023302	-61.5958103	-0.2224204	0.9113073	-0.3464797	0.9474709	0.1182603	-0.2971758
-16.0789416	-27.2031873	-62.0918572	-0.2181045	0.9134030	-0.3436938	0.9482448	0.1150603	-0.2959612
-16.2454046	-27.1043839	-62.5892399	-0.2132674	0.9155116	-0.3411092	0.9491218	0.1113442	-0.2945679
-16.4115457	-27.0033736	-63.0884464	-0.2088180	0.9175378	-0.3384073	0.9498929	0.1079967	-0.2933261
-16.5771504	-26.9027028	-63.5890564	-0.2042954	0.9195241	-0.3357661	0.9506641	0.1045645	-0.2920686
-16.7416285	-26.8008436	-64.0907543	-0.1995200	0.9214954	-0.3332238	0.9514731	0.1008804	-0.2907267
-16.9058384	-26.6966077	-64.5930831	-0.1957921	0.9233213	-0.3303684	0.9520462	0.0982039	-0.2897655
-17.0694581	-26.5927114	-65.0969998	-0.1918011	0.9251323	-0.3276316	0.9526633	0.0952606	-0.2887181
-17.2323805	-26.4877964	-65.6015603	-0.1877785	0.9269088	-0.3249298	0.9532746	0.0922776	-0.2876672
-17.3942836	-26.3820327	-66.1064426	-0.1835912	0.9286618	-0.3223067	0.9539062	0.0891249	-0.2865653
-17.5559721	-26.2750805	-66.6123764	-0.1801708	0.9303092	-0.3194733	0.9543784	0.0867100	-0.2857330
-17.7170169	-26.1672796	-67.1180849	-0.1767119	0.9319254	-0.3166828	0.9548494	0.0842470	-0.2848949
-17.8769888	-26.0567624	-67.6241045	-0.1730523	0.9335324	-0.3139587	0.9553494	0.0815868	-0.2839913
-18.0363169	-25.9467545	-68.1299310	-0.1704109	0.9350144	-0.3109794	0.9556587	0.0799074	-0.2834276
-18.1959132	-25.8357280	-68.6360150	-0.1672195	0.9365136	-0.3081880	0.9560585	0.0776791	-0.2826979
-18.3535783	-25.7236829	-69.1410582	-0.1639217	0.9379886	-0.3054621	0.9564731	0.0753407	-0.2819272
-18.5114043	-25.6106193	-69.6460264	-0.1614258	0.9393722	-0.3025253	0.9567428	0.0737777	-0.2814252
-18.6682647	-25.4963672	-70.1497071	-0.1595367	0.9406822	-0.2994411	0.9569089	0.0728035	-0.2811139
-18.8244277	-25.3810966	-70.6527654	-0.1569503	0.9420193	-0.2965911	0.9571896	0.0711369	-0.2805846
-18.9796251	-25.2649772	-71.1545578	-0.1544014	0.9433256	-0.2937636	0.9574611	0.0694983	-0.2800681
-19.1341250	-25.1490275	-71.6547536	-0.1529585	0.9445217	-0.2906587	0.9575530	0.0689371	-0.2798927
-19.2884641	-25.0308709	-72.1532553	-0.1510077	0.9457349	-0.2877190	0.9577237	0.0678692	-0.2795694
-19.4413010	-24.9127142	-72.6497796	-0.1489577	0.9469265	-0.2848540	0.9579111	0.0666938	-0.2792102
-19.5936015	-24.7923506	-73.1440615	-0.1482627	0.9480046	-0.2816122	0.9578867	0.0668531	-0.2792557
-19.7456338	-24.6709685	-73.6362405	-0.1469059	0.9491069	-0.2785943	0.9579646	0.0663492	-0.2791087
-19.8966468	-24.5499258	-74.1254690	-0.1453788	0.9501935	-0.2756762	0.9580693	0.0656643	-0.2789111
-20.0470697	-24.4275251	-74.6120474	-0.1451233	0.9511724	-0.2724157	0.9579812	0.0662340	-0.2790789
-20.1960442	-24.3029174	-75.0956430	-0.1448859	0.9521322	-0.2691697	0.9578938	0.0668213	-0.2792388
-20.3452332	-24.1800073	-75.5750768	-0.1448488	0.9530476	-0.2659305	0.9577747	0.0675882	-0.2794629
-20.4933493	-24.0533624	-76.0516063	-0.1449373	0.9539423	-0.2626541	0.9576385	0.0684844	-0.2797114
-20.6401243	-23.9282454	-76.5239095	-0.1458847	0.9547449	-0.2591908	0.9573747	0.0702236	-0.2801825
-20.7866847	-23.8007517	-76.9922000	-0.1461577	0.9555797	-0.2559400	0.9572121	0.0712872	-0.2804694
-20.9321722	-23.6722394	-77.4551796	-0.1473015	0.9563271	-0.2524694	0.9569165	0.0732134	-0.2809814
-21.0770696	-23.5427085	-77.9142967	-0.1491775	0.9569946	-0.2488121	0.9565059	0.0758678	-0.2816746
-21.2209477	-23.4147055	-78.3674966	-0.1503880	0.9576823	-0.2454139	0.9561969	0.0778427	-0.2821842
-21.3642893	-23.2844955	-78.8152568	-0.1529897	0.9582343	-0.2416218	0.9556634	0.0812094	-0.2830415
-21.5069872	-23.1515693	-79.2573092	-0.1549008	0.9588224	-0.2380448	0.9552334	0.0838844	-0.2837120
-21.6486659	-23.0191524	-79.6932888	-0.1578556	0.9592859	-0.2342052	0.9546276	0.0875987	-0.2846270
-21.7893789	-22.8855471	-80.1233674	-0.1605674	0.9597419	-0.2304640	0.9540530	0.0910668	-0.2854640
-21.9293945	-22.7522814	-80.5462574	-0.1647079	0.9600219	-0.2263388	0.9532229	0.0959642	-0.2866304
-22.0685517	-22.6179970	-80.9621735	-0.1685701	0.9602899	-0.2223228	0.9524220	0.1005798	-0.2877083
-22.2070116	-22.4811662	-81.3706865	-0.1726210	0.9605026	-0.2182582	0.9515681	0.1053879	-0.2888107
-22.3445059	-22.3446749	-81.7712062	-0.1779565	0.9605221	-0.2138430	0.9504549	0.1114873	-0.2901828
-22.4814100	-22.2069953	-82.1637328	-0.1826273	0.9605697	-0.2096503	0.9494356	0.1169146	-0.2913813
-22.6168657	-22.0684669	-82.5483733	-0.1883630	0.9604329	-0.2051537	0.9481808	0.1234205	-0.2927808
-22.7517850	-21.9301082	-82.9235722	-0.1943469	0.9601998	-0.2006130	0.9468346	0.1301731	-0.2942093
-22.8861141	-21.7893727	-83.2894368	-0.2020626	0.9596549	-0.1955332	0.9450758	0.1386882	-0.2959684
-23.0198532	-21.6486373	-83.6460206	-0.2089754	0.9591416	-0.1907267	0.9434249	0.1463882	-0.2975229
-23.1517683	-21.5070531	-83.9931091	-0.2164381	0.9584607	-0.1857622	0.9415935	0.1546520	-0.2991396
-23.2834688	-21.3656386	-84.3294684	-0.2254731	0.9574172	-0.1803170	0.9393171	0.1645158	-0.3010282
-23.4142573	-21.2204893	-84.6552595	-0.2337189	0.9564077	-0.1750994	0.9371405	0.1735900	-0.3027114
-23.5440265	-21.0768679	-84.9701605	-0.2439482	0.9549017	-0.1692690	0.9343667	0.1846880	-0.3047117
-23.6728302	-20.9323976	-85.2737959	-0.2544558	0.9531901	-0.1633429	0.9313917	0.1960800	-0.3066956
-23.8006145	-20.7865693	-85.5654682	-0.2652715	0.9512554	-0.1573031	0.9281949	0.2077988	-0.3086646
-23.9278088	-20.6397223	-85.8445875	-0.2755807	0.9492769	-0.1514221	0.9250047	0.2190076	-0.3104866
-24.0540374	-20.4932149	-86.1119046	-0.2877566	0.9466765	-0.1449130	0.9211020	0.2321404	-0.3125413
-24.1793004	-20.3441610	-86.3659176	-0.3010997	0.9435594	-0.1379658	0.9166314	0.2464937	-0.3146868
-24.3040270	-20.1966350	-86.6067874	-0.3139358	0.9403372	-0.1311877	0.9121109	0.2603332	-0.3166706
-24.4272514	-20.0469020	-86.8341384	-0.3288925	0.9362408	-0.1236241	0.9066142	0.2763835	-0.3188461
-24.5495639	-19.8971690	-87.0472196	-0.3424310	0.9322888	-0.1165273	0.9013679	0.2909864	-0.3207224
-24.6713399	-19.7450593	-87.2458164	-0.3574758	0.9275593	-0.1088339	0.8952766	0.3071726	-0.3226838
-24.7920967	-19.5932892	-87.4301435	-0.3735207	0.9221359	-0.1007354	0.8884614	0.3244165	-0.3246387
-24.9118878	-19.4415190	-87.5988060	-0.3916258	0.9155318	-0.0918185	0.8803785	0.3438265	-0.3266757
-25.0302841	-19.2875419	-87.7526086	-0.4075538	0.9093446	-0.0836196	0.8728567	0.3610096	-0.3283189
-25.1485732	-19.1337346	-87.8897273	-0.4256990	0.9017917	-0.0745129	0.8638738	0.3805299	-0.3300289
-25.2649846	-18.9787389	-88.0110742	-0.4431210	0.8940591	-0.0655903	0.8547788	0.3993337	-0.3314904
-25.3813424	-18.8240827	-88.1155762	-0.4614190	0.8853982	-0.0562372	0.8447347	0.4190860	-0.3328516
-25.4962518	-18.6680684	-88.2038236	-0.4818286	0.8750611	-0.0459263	0.8329404	0.4410998	-0.3341277
-25.6101955	-18.5112053	-88.2738314	-0.5018223	0.8642361	-0.0356423	0.8207097	0.4627269	-0.3351409
-25.7236565	-18.3529841	-88.3285502	-0.5209739	0.8531900	-0.0255549	0.8083294	0.4835209	-0.3358737
-25.8356689	-18.1966303	-88.3627762	-0.5395535	0.8418068	-0.0155984	0.7956685	0.5037484	-0.3363764
-25.9467694	-18.0362021	-88.3769923	-0.5619853	0.8271384	-0.0038102	0.7795813	0.5281226	-0.3366594
-26.0568507	-17.8774716	-88.3760267	-0.5807969	0.8140220	0.0065751	0.7652440	0.5487132	-0.3366236
-26.1660199	-17.7161946	-88.3540319	-0.6021242	0.7981933	0.0182702	0.7481229	0.5720500	-0.3362602
-26.2742236	-17.5550873	-88.3153533	-0.6215620	0.7828164	0.0293114	0.7315714	0.5934395	-0.3356082
-26.3818371	-17.3943196	-88.2536606	-0.6410333	0.7664404	0.0405641	0.7140523	0.6149286	-0.3346521
-26.4881631	-17.2323635	-88.1748012	-0.6598176	0.7496447	0.0517065	0.6961816	0.6357559	-0.3333849
-26.5930407	-17.0705772	-88.0757174	-0.6802626	0.7301802	0.0638729	0.6756299	0.6584498	-0.3316144
-26.6973282	-16.9048863	-87.9582867	-0.6974050	0.7127748	0.0746885	0.6572908	0.6776701	-0.3297454
-26.8007573	-16.7424210	-87.8153205	-0.7148829	0.6939511	0.0858732	0.6375557	0.6973162	-0.3275253
-26.9027917	-16.5770696	-87.6567971	-0.7323841	0.6738990	0.0973331	0.6166465	0.7170841	-0.3248654
-27.0043433	-16.4122275	-87.4715044	-0.7491815	0.6533855	0.1086942	0.5953328	0.7361704	-0.3219193
-27.1040172	-16.2460273	-87.2706545	-0.7648036	0.6330495	0.1196818	0.5742818	0.7540629	-0.3187311
-27.2035839	-16.0788085	-87.0457175	-0.7792058	0.6130804	0.1302716	0.5536624	0.7707043	-0.3153930
-27.3014338	-15.9115897	-86.7995905	-0.7936744	0.5917378	0.1411638	0.5317205	0.7875118	-0.3116063
-27.3982646	-15.7447104	-86.5276598	-0.8063874	0.5717039	0.1513077	0.5111516	0.8024593	-0.3078687
-27.4950416	-15.5754545	-86.2397963	-0.8205532	0.5479399	0.1626480	0.4869065	0.8191486	-0.3031793
-27.5899947	-15.4060287	-85.9286505	-0.8308942	0.5292112	0.1719022	0.4677642	0.8316372	-0.2992929
